sku_id,category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
2182,Chocolates & Candies,McCain Smiles - Pudina Chatka,120.0,5.0,3,114.0,375,FALSE,375
2183,Chocolates & Candies,McCain French Fries Crisp & Delicious,175.0,4.0,3,167.0,750,FALSE,750
2184,Chocolates & Candies,Ferrero Nutella Hazelnut Spread,220.0,5.0,2,207.0,180,FALSE,180
2185,Chocolates & Candies,Lijjat Garlic Papad,60.0,5.0,5,57.0,200,FALSE,200
2186,Chocolates & Candies,Switz Samosa Dough Sheets,90.0,4.0,6,86.0,50,FALSE,50
2187,Chocolates & Candies,Amul Cheese Spread Creamy,85.0,5.0,6,80.0,180,FALSE,180
2188,Chocolates & Candies,Maggi Imli Sauce Pichkoo,22.0,0.0,6,22.0,90,FALSE,90
2189,Chocolates & Candies,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,385.0,9.0,5,347.0,1100,FALSE,1100
2190,Chocolates & Candies,Chings Instant Soup - Sweet Corn Veg,10.0,0.0,2,10.0,15,FALSE,15
2191,Chocolates & Candies,Whiskas WetÂ  Meal (Kitten - Cat Food)Â  Chicken in Gravy,35.0,5.0,2,33.0,85,FALSE,85
2192,Chocolates & Candies,McCain Crazy Fries Masala MixHot 'n' Tangy,120.0,5.0,6,114.0,400,FALSE,400
2193,Chocolates & Candies,The Whole Truth Double Cocoa Protein Bar No Sugar,100.0,10.0,6,90.0,52,FALSE,52
2194,Chocolates & Candies,Amul Happy Treats French Fries,68.0,4.0,1,65.0,425,FALSE,425
2195,Chocolates & Candies,Ferrero Nutella Hazeulnut Spread,380.0,6.0,5,357.0,350,FALSE,350
2196,Chocolates & Candies,Veeba Chipolte Southwest Dressing,161.0,7.0,4,149.0,300,FALSE,300
2197,Chocolates & Candies,Ching's Secret Manchow Noodles Instant Soup,15.0,0.0,6,15.0,20,FALSE,20
2198,Chocolates & Candies,Yoga Bar Breakfast Protein Bar - Blueberry Pie,50.0,12.0,1,44.0,50,FALSE,50
2199,Chocolates & Candies,Quaker Oats,199.0,7.0,6,184.0,1000,FALSE,1
2200,Chocolates & Candies,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,55.0,25.0,6,41.0,27,FALSE,27
2201,Chocolates & Candies,Switz Spring Roll Dough Sheets,90.0,4.0,6,86.0,1160,FALSE,20
2202,Chocolates & Candies,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,40.0,17.0,6,33.0,30,FALSE,30
2203,Chocolates & Candies,Ching's Secret Tomato Instant Soup,10.0,0.0,1,10.0,16,FALSE,15
2204,Chocolates & Candies,Chef's Basket Durum Wheat Elbow Pasta,160.0,50.0,6,80.0,500,FALSE,500
2205,Chocolates & Candies,Sunfeast Yippee! Mood Masala Noodles,60.0,28.0,3,43.0,260,FALSE,260
2206,Chocolates & Candies,MTR Breakfast Khatta Meetha Poha Mix,25.0,20.0,6,20.0,60,FALSE,60
2207,Chocolates & Candies,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,445.0,9.0,6,401.0,750,FALSE,750
2208,Chocolates & Candies,Ching's Secret Chilli Vinegar,50.0,0.0,4,50.0,170,FALSE,170
2209,Chocolates & Candies,Ching's Red Chilli Sauce,55.0,0.0,6,55.0,200,FALSE,200
2210,Chocolates & Candies,Amul Lite Spread,40.0,2.0,5,39.0,100,FALSE,100
2211,Chocolates & Candies,Borges Durum Wheat Fusilli Pasta ,250.0,0.0,3,250.0,500,FALSE,500
2212,Chocolates & Candies,The Whole Truth Cranberry Mini Protein Bar No Sugar,55.0,20.0,6,44.0,27,FALSE,27
2213,Chocolates & Candies,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,55.0,20.0,6,44.0,27,FALSE,27
2214,Chocolates & Candies,Maggi Hot & Sweet Tomato Chilli Sauce,115.0,0.0,1,115.0,500,FALSE,500
2215,Chocolates & Candies,Sunfeast YiPPee! Noodles - Magic Masala,96.0,5.0,4,91.0,540,FALSE,540
2216,Chocolates & Candies,Chef's Basket Durum Wheat Fusilli Pasta,160.0,50.0,6,80.0,500,FALSE,500
2217,Chocolates & Candies,Top Ramen Chicken Noodles,60.0,10.0,1,54.0,280,FALSE,280
2218,Chocolates & Candies,Veeba Cheese and Chilli Sandwich Spread,89.0,11.0,6,79.0,275,FALSE,275
2219,Chocolates & Candies,Chingâ€™s Secret Chowmein Hakka Noodles Masala ,44.0,0.0,2,44.0,60,FALSE,60
2220,Chocolates & Candies,Safal Frozen - Mixed Vegetables,110.0,4.0,2,105.0,1000,FALSE,1
2221,Chocolates & Candies,MTR 3 Min Poha,25.0,0.0,6,25.0,60,FALSE,60
2222,Chocolates & Candies,Ching's Manchurian Instant Noodles,15.0,0.0,5,15.0,60,FALSE,60
2223,Chocolates & Candies,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,55.0,25.0,6,41.0,27,FALSE,27
2224,Chocolates & Candies,Gits Pav Bhaji Ready to Eat,110.0,22.0,6,85.0,300,FALSE,300
2225,Chocolates & Candies,McCain New Mini Samosa with Cheese Corn Style Filling,120.0,1.0,2,118.0,240,FALSE,240
2226,Chocolates & Candies,Lijjat Udad Mini Papad,60.0,6.0,6,56.0,200,FALSE,200
2227,Chocolates & Candies,McCain Herb & Garlic Crazy Fries Masala Mix ,120.0,5.0,5,114.0,400,FALSE,400
2228,Chocolates & Candies,Yoga Bar Multigrain Energy Bar Nuts And Seeds,40.0,12.0,4,35.0,38,FALSE,38
2229,Chocolates & Candies,"Ching's Secret Sauce, Green Chilli",55.0,0.0,5,55.0,190,FALSE,190
2230,Chocolates & Candies,Veeba Pizza Topping,75.0,6.0,4,70.0,280,FALSE,280
2231,Chocolates & Candies,Switz Paratha Puff,110.0,4.0,6,105.0,400,FALSE,400
2232,Chocolates & Candies,"New Kellogg's Muesli with 21% Fruit, Nut & Seeds",325.0,6.0,6,305.0,500,FALSE,500
2233,Chocolates & Candies,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,55.0,20.0,5,44.0,27,FALSE,27
2234,Chocolates & Candies,Sunfeast Yippee Tricolor Pasta Seasoning,28.0,17.0,1,23.0,65,FALSE,65
2235,Chocolates & Candies,Wingreens Cheesy Chipotle Sauce,99.0,49.0,1,50.0,130,FALSE,130
2236,Chocolates & Candies,Maggi Rich Tomato Ketchup,105.0,4.0,2,100.0,500,FALSE,500
2237,Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Creamy,235.0,25.0,6,174.0,325,FALSE,325
2238,Chocolates & Candies,Godrej Yummiez Chicken Nuggets,325.0,9.0,1,293.0,500,FALSE,500
2239,Chocolates & Candies,Go Cheese  Spread Plain,99.0,5.0,6,94.0,200,FALSE,200
2240,Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,175.0,9.0,6,158.0,300,FALSE,300
2241,Chocolates & Candies,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,60.0,20.0,6,48.0,40,FALSE,40
2242,Chocolates & Candies,Prasuma Vegetable Momos,270.0,0.0,5,270.0,24,FALSE,24
2243,Chocolates & Candies,MTR Upma,50.0,10.0,6,45.0,160,FALSE,160
2244,Chocolates & Candies,Ching's Schezwan Masala Instant Noodles,60.0,0.0,1,60.0,240,FALSE,240
2245,Chocolates & Candies,The Whole Truth Cranberry Protein Bar No Sugar,100.0,26.0,6,74.0,52,FALSE,52
2246,Chocolates & Candies,Saffola Yummy Masala Noodles ,20.0,0.0,2,20.0,46,FALSE,46
2247,Chocolates & Candies,Veeba English Mustard,74.0,6.0,2,69.0,300,FALSE,300
2248,Chocolates & Candies,Dabur Hommade Tamarind Paste,48.0,6.0,6,45.0,200,FALSE,200
2249,Chocolates & Candies,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),325.0,4.0,6,309.0,400,FALSE,400
2250,Chocolates & Candies,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,55.0,25.0,6,41.0,27,FALSE,27
2251,Chocolates & Candies,ITC Master Chef Crispy Chicken Fries ,170.0,4.0,3,162.0,280,FALSE,280
2252,Chocolates & Candies,Kelloggs Corn Flakes,99.0,13.0,6,86.0,250,FALSE,250
2253,Chocolates & Candies,Nissin Cup Noodles Tangy Tomato,50.0,10.0,2,45.0,70,FALSE,70
2254,Chocolates & Candies,Smith & Jones White Pasta Sauce Mix,40.0,0.0,3,40.0,46,FALSE,46
2255,Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28.0,10.0,1,25.0,65,FALSE,65
2256,Chocolates & Candies,Mothers Recipe Tamrind Date Chutney ,55.0,9.0,2,50.0,200,FALSE,200
2257,Chocolates & Candies,Veeba Mint Mayonnaise,169.0,8.0,4,155.0,300,FALSE,300
2258,Chocolates & Candies,Mccain Emotibites - Crispy Happy Potato Snack,130.0,0.0,6,129.0,415,FALSE,415
2259,Chocolates & Candies,The Whole Truth Energy Bar Choco Cranberry Fudge,60.0,26.0,6,44.0,40,FALSE,40
2260,Chocolates & Candies,Godrej Yummiez Chicken Lucknowi Seekh Kebab,260.0,10.0,4,234.0,400,FALSE,400
2261,Chocolates & Candies,Prasuma Vegetable Momos,150.0,0.0,5,150.0,580,FALSE,10
2262,Chocolates & Candies,Mother's Recipe Mixed Pickle,85.0,9.0,2,77.0,300,FALSE,300
2263,Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28.0,17.0,3,23.0,65,FALSE,65
2264,Chocolates & Candies,The Whole Truth Peanut Cocoa Protein Bar No Sugar,100.0,26.0,6,74.0,52,FALSE,52
2265,Chocolates & Candies,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,325.0,4.0,6,309.0,400,FALSE,400
2266,Chocolates & Candies,Sunfeast YiPPee! Magic Masala Noodles,70.0,10.0,3,63.0,405,FALSE,405
2267,Chocolates & Candies,Veeba Sweet Onion Sauce,141.0,14.0,4,121.0,350,FALSE,350
2268,Chocolates & Candies,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,49.0,8.0,6,45.0,200,FALSE,200
2269,Chocolates & Candies,Mother's Recipe Tamarind Paste,50.0,2.0,6,49.0,200,FALSE,200
2270,Chocolates & Candies,Yogabar No Added Sugar Protein Bar Brownie,125.0,15.0,4,106.0,60,FALSE,60
2271,Chocolates & Candies,Bambino Popular Vermicelli ,40.0,2.0,3,39.0,400,FALSE,400
2272,Chocolates & Candies,Ching's Secret Mix Veg Instant Soup,10.0,0.0,3,10.0,15,FALSE,15
2273,Chocolates & Candies,Mother's Recipe Pickle - Red Stuffed Chilli,145.0,11.0,3,129.0,400,FALSE,400
2274,Chocolates & Candies,Kellogg's No Added Sugar Muesli,335.0,11.0,6,298.0,500,FALSE,500
2275,Chocolates & Candies,Veeba Salsa Dip,119.0,6.0,6,111.0,360,FALSE,360
2276,Chocolates & Candies,Veeba Thousand Island Dressing,149.0,8.0,6,137.0,300,FALSE,300
2277,Chocolates & Candies,Baggry's Crunchy Muesli Almond Raisins & Honey,130.0,0.0,5,130.0,200,FALSE,200
2278,Chocolates & Candies,Knorr Chinese Hot And Sour Veg Soup,55.0,3.0,1,53.0,43,FALSE,43
2279,Chocolates & Candies,Go Cheese Spread - Garlic,99.0,5.0,6,94.0,200,FALSE,200
2280,Chocolates & Candies,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,215.0,9.0,6,194.0,325,FALSE,325
2281,Chocolates & Candies,Zorabian Chicken Smoked Ham,205.0,5.0,1,194.0,250,FALSE,250
2282,Chocolates & Candies,Kissan Pineapple Jam,165.0,9.0,1,149.0,500,FALSE,500
2283,Chocolates & Candies,Smith & Jones Masala Noodles,89.0,0.0,5,89.0,480,FALSE,480
2284,Chocolates & Candies,Nestle Nestle Nan Pro Follow-Up Formula,650.0,0.0,6,650.0,400,FALSE,400
2285,Chocolates & Candies,Sunfeast Yippee! Power Up Atta Noodles,96.0,15.0,6,81.0,280,FALSE,280
2286,Chocolates & Candies,McCain Super Wedges,120.0,7.0,6,111.0,400,FALSE,400
2287,Chocolates & Candies,"Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",330.0,10.0,1,294.0,450,FALSE,450
2288,Chocolates & Candies,Kellogg's Chocos,130.0,10.0,6,117.0,250,FALSE,250
2289,Chocolates & Candies,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,32.0,0.0,3,32.0,150,FALSE,150
2290,Chocolates & Candies,The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar,60.0,20.0,6,48.0,40,FALSE,40
2291,Chocolates & Candies,Saffola Veggie Twist Masala Oats,195.0,12.0,2,171.0,500,FALSE,500
2292,Chocolates & Candies,ITC Master Chef Classic Aloo Tikki,80.0,10.0,3,72.0,320,FALSE,320
2293,Chocolates & Candies,Smith & Jones Pink Pasta Sauce Mix,40.0,0.0,4,40.0,46,FALSE,46
2294,Chocolates & Candies,Wingreens Farms Chipotle Dip,200.0,25.0,1,150.0,180,FALSE,180
2295,Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,550.0,5.0,3,520.0,1000,FALSE,1
2296,Chocolates & Candies,Kellogg's Crunchy Granola Chocolate & Almonds,330.0,10.0,3,294.0,450,FALSE,450
2297,Chocolates & Candies,Cornitos Cornitos Taco Shells - 6 Inches,160.0,20.0,4,128.0,180,FALSE,180
2298,Chocolates & Candies,Ching's Secret Singapore Curry Instant Noodles,15.0,0.0,3,15.0,60,FALSE,60
2299,Chocolates & Candies,Mother's Recipe Pickle - Mango,125.0,9.0,6,113.0,400,FALSE,500
2300,Chocolates & Candies,Godrej Yummiez Chilli Chicken Sausages ,160.0,10.0,3,144.0,250,FALSE,250
2301,Chocolates & Candies,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ,175.0,20.0,6,140.0,180,FALSE,180
2302,Chocolates & Candies,Maggi Hot & Sweet - Tomato Chilli Sauce,170.0,10.0,1,153.0,1000,FALSE,1
2303,Chocolates & Candies,Ching's Secret Asian Hot Instant Soup,15.0,0.0,3,15.0,15,FALSE,15
2304,Chocolates & Candies,Kelloggâ€™s Chocos Protein And Fibre Of 1 Roti,499.0,11.0,6,444.0,1200,FALSE,1
2305,Chocolates & Candies,Mother's Recipe Pickle - Mango,149.0,26.0,4,109.0,500,FALSE,500
2306,Chocolates & Candies,Chings Secret Manchurian Instant Noodle,60.0,0.0,6,60.0,240,FALSE,240
2307,Chocolates & Candies,Kellogg's Original Corn Flakes,310.0,6.0,6,290.0,875,FALSE,875
2308,Chocolates & Candies,Ching's Singapore Curry Instant Noodles,60.0,0.0,4,60.0,240,FALSE,240
2309,Chocolates & Candies,Kellogg's Almonds And Cranberries Granola,330.0,6.0,6,310.0,460,FALSE,460
2310,Chocolates & Candies,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,292.0,0.0,6,292.0,300,FALSE,300
2311,Chocolates & Candies,MTR 3 Minute Breakfast - Magic Masala Upma,25.0,0.0,6,25.0,60,FALSE,60
2312,Chocolates & Candies,Smith & Jones Masala Noodles,68.0,10.0,5,61.0,360,FALSE,360
2313,Chocolates & Candies,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",55.0,0.0,6,55.0,53,FALSE,53
2314,Chocolates & Candies,Godrej Yummiez Chicken Punjabi Tikka ,295.0,9.0,6,266.0,360,FALSE,360
2315,Chocolates & Candies,Kellogg's Corn Flakes,425.0,9.0,1,383.0,1000,FALSE,1
2316,Chocolates & Candies,Kelloggs Chocos,170.0,5.0,4,160.0,385,FALSE,385
2317,Chocolates & Candies,Pedigree Puppy Dry Dog Food Food Chicken & Milk,290.0,20.0,6,232.0,1200,FALSE,1200
2318,Chocolates & Candies,Ching's Secret Lemon Coriander Instant Soup,15.0,0.0,5,15.0,15,FALSE,15
2319,Chocolates & Candies,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,261.0,0.0,6,261.0,300,FALSE,300
2320,Chocolates & Candies,Kelloggs Chocos - Moons & Stars,660.0,40.0,4,396.0,1200,FALSE,1
2321,Chocolates & Candies,ITC Master Chef Chicken Galouti Kebab,170.0,4.0,2,162.0,210,FALSE,210
2322,Chocolates & Candies,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,229.0,10.0,6,206.0,400,FALSE,400
2323,Chocolates & Candies,Kitchens Of India Palak Paneer,130.0,30.0,6,91.0,285,FALSE,285
2324,Chocolates & Candies,Kelloggs Chocos Fills Double Chocolat,99.0,11.0,6,88.0,175,FALSE,175
2325,Chocolates & Candies,Soulfull Ragi Bites Choco Fills,169.0,5.0,4,160.0,250,FALSE,250
2326,Chocolates & Candies,Figaro Sliced Black Olive ,179.0,0.0,6,179.0,450,FALSE,450
2327,Chocolates & Candies,Veeba Barbeque Sauce,149.0,8.0,6,137.0,330,FALSE,330
2328,Chocolates & Candies,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,60.0,20.0,6,48.0,40,FALSE,40
2329,Chocolates & Candies,"The Whole Truth - Nuts, Fruits & Seeds Muesli",325.0,20.0,6,260.0,350,FALSE,350
2330,Chocolates & Candies,Pantai Green Curry Paste,150.0,14.0,5,128.0,114,FALSE,114
2331,Chocolates & Candies,Kelloggs Special K,210.0,8.0,5,192.0,435,FALSE,435
2332,Chocolates & Candies,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,280.0,50.0,5,140.0,175,FALSE,175
2333,Chocolates & Candies,Mother's Recipe Madras Appalam,50.0,10.0,6,45.0,100,FALSE,100
2334,Chocolates & Candies,Top Ramen Masala Oat Masala,80.0,10.0,6,72.0,280,FALSE,280
2335,Chocolates & Candies,Saffola Everyday Peppy Tomato Masala Oats,195.0,12.0,6,171.0,500,FALSE,500
2336,Chocolates & Candies,"Ching's Secret Instant Noodles, Hot Garlic",60.0,0.0,4,60.0,240,FALSE,240
2337,Chocolates & Candies,Kitchens Of India Chicken Chettinad,200.0,30.0,1,140.0,285,FALSE,285
2338,Chocolates & Candies,Nestle Cerelac Wheat - Stage 1,190.0,0.0,6,190.0,300,FALSE,300
2339,Chocolates & Candies,Sumeru Aloo Paratha,119.0,5.0,6,113.0,400,FALSE,400
2340,Chocolates & Candies,ITC Master Chef Veggie Pizza Pocket,170.0,4.0,4,162.0,340,FALSE,340
2341,Chocolates & Candies,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,60.0,15.0,1,51.0,70,FALSE,70
2342,Chocolates & Candies,Ching's Secret Manchow Soup,55.0,0.0,3,55.0,55,FALSE,55
2343,Chocolates & Candies,Veeba Carrot & Cucumber Sandwich Spread,85.0,10.0,6,76.0,250,FALSE,250
2344,Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,370.0,12.0,3,324.0,650,FALSE,650
2345,Chocolates & Candies,Kitchens Of India Mughlai Paneer,160.0,30.0,4,112.0,285,FALSE,285
2346,Chocolates & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,30.0,0.0,5,30.0,150,FALSE,150
2347,Chocolates & Candies,Ching's Secret Chowmein Hakka Noodles Masala,60.0,10.0,2,54.0,100,FALSE,100
2348,Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,235.0,20.0,5,188.0,325,FALSE,325
2349,Chocolates & Candies,Mother's Recipe Bhel Puri Chutney,55.0,9.0,4,50.0,200,FALSE,200
2350,Chocolates & Candies,Kelloggs Chocos Moon & Stars,330.0,10.0,6,294.0,680,FALSE,680
2351,Chocolates & Candies,Mother's Recipe Lime Pickle ,120.0,5.0,1,114.0,400,FALSE,400
2352,Chocolates & Candies,Kitchens of India Dal Makhani,110.0,30.0,2,77.0,285,FALSE,285
2353,Chocolates & Candies,Pantai Light Soy Sauce,275.0,14.0,5,234.0,200,FALSE,200
2354,Chocolates & Candies,Ching's Secret Sweet Corn Soup,55.0,0.0,6,55.0,55,FALSE,55
2355,Chocolates & Candies,"Top Ramen Noodles, Atta",80.0,0.0,1,80.0,280,FALSE,280
2356,Chocolates & Candies,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,225.0,15.0,5,191.0,190,FALSE,190
2357,Chocolates & Candies,Dabur Hommade - Rajasthan Ki Garlic Chutne,65.0,6.0,6,61.0,200,FALSE,200
2358,Chocolates & Candies,MTR Seviyan Vermicelli ,42.0,0.0,2,42.0,400,FALSE,400
2359,Chocolates & Candies,Pantai Oyster Sauce,275.0,14.0,4,234.0,200,FALSE,200
2360,Chocolates & Candies,Go Cheese Spread - Four Pepper (Soft & Creamy),99.0,5.0,6,94.0,200,FALSE,200
2361,Chocolates & Candies,MTR Ready To Eat Paneer Butter Masala,135.0,9.0,2,122.0,300,FALSE,300
2362,Chocolates & Candies,Nestle Lactogen Stage 2 Follow-up Formula Powder,340.0,0.0,2,340.0,400,FALSE,400
2363,Chocolates & Candies,Kellogg's Crunchy Bites Chocos,190.0,10.0,6,171.0,375,FALSE,375
2364,Chocolates & Candies,Veeba Hot Sweet Tomato Chilli Sauce,104.0,20.0,3,83.0,500,FALSE,500
2365,Chocolates & Candies,Borges Durum Wheat Pasta Superior Quality,250.0,40.0,6,149.0,500,FALSE,500
2366,Chocolates & Candies,Funfoods Peanut Butter Crunchy,169.0,7.0,1,156.0,400,FALSE,400
2367,Chocolates & Candies,Pantai Red Curry Paste,60.0,0.0,4,60.0,50,FALSE,50
2368,Chocolates & Candies,ITC Master Chef Chicken Seekh Kabab,325.0,0.0,6,325.0,500,FALSE,500
2369,Chocolates & Candies,Del Monte Pizza & Pasta Sauce Spout Pack,99.0,0.0,3,99.0,400,FALSE,400
2370,Chocolates & Candies,Pantai Sriracha Red Chilli Sauce,225.0,15.0,6,191.0,200,FALSE,200
2371,Chocolates & Candies,Hershey's Cocoa Spread,295.0,0.0,3,295.0,350,FALSE,350
2372,Chocolates & Candies,Maggi Ghee Tadka Upma Express Pouch,25.0,0.0,6,25.0,65,FALSE,65
2373,Chocolates & Candies,Ching's Secret Manchurian Noodles,91.0,0.0,5,91.0,360,FALSE,360
2374,Chocolates & Candies,Kellogg's All Bran Wheat Flakes,220.0,6.0,5,205.0,425,FALSE,425
2375,Chocolates & Candies,Yummiez Chicken Breakfast Sausages,150.0,0.0,3,150.0,250,FALSE,250
2376,Chocolates & Candies,Pantai Red Curry Paste,150.0,14.0,3,128.0,114,FALSE,114
2377,Chocolates & Candies,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,330.0,10.0,6,297.0,400,FALSE,400
2378,Chocolates & Candies,Quaker Oats Pouch,276.0,10.0,6,248.0,1500,FALSE,1
2379,Chocolates & Candies,Prasuma Momos -  Cheesy Spicy Veg,295.0,0.0,6,295.0,24,FALSE,24
2380,Chocolates & Candies,Veeba Sriracha Chilli Garlic Sauce,149.0,8.0,5,137.0,320,FALSE,320
2381,Chocolates & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,115.0,0.0,6,115.0,600,FALSE,600
2382,Chocolates & Candies,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,280.0,50.0,5,140.0,175,FALSE,175
2383,Chocolates & Candies,Figaro Plain Green Olive ,179.0,0.0,6,179.0,450,FALSE,450
2384,Chocolates & Candies,Mother's Recipe Gujrati Gorkeri Pickle,140.0,10.0,3,126.0,500,FALSE,500
2385,Chocolates & Candies,Kellogg's Muesli 20% Nuts Delight,320.0,0.0,6,320.0,500,FALSE,500
2386,Chocolates & Candies,Borges Farfalle Durum Wheat Pasta ,250.0,0.0,5,250.0,500,FALSE,500
2387,Chocolates & Candies,Kellogg's Chocos,299.0,10.0,4,269.0,700,FALSE,700
2388,Chocolates & Candies,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,620.0,0.0,1,620.0,400,FALSE,400
2389,Chocolates & Candies,Veeba Truly Tomato Ketchup,99.0,20.0,6,79.0,500,FALSE,500
2390,Chocolates & Candies,Ching's Secret Green Chilli Sauce,85.0,4.0,1,81.0,680,FALSE,680
2391,Chocolates & Candies,MTR Roasted Vermicelli ,55.0,0.0,1,55.0,400,FALSE,400
2392,Chocolates & Candies,Mother's Recipe Punjabi Teekha Mang Pickle,120.0,10.0,4,108.0,400,FALSE,400
2393,Chocolates & Candies,Ching's Secret Hot Garlic Instant Noodles,114.0,0.0,6,114.0,480,FALSE,480
2394,Chocolates & Candies,Kellogg's Real Honey Corn Flakes,290.0,7.0,5,267.0,630,FALSE,630
2395,Chocolates & Candies,ITC Master Chef Lebanese Falafel Kebab,130.0,4.0,4,124.0,230,FALSE,230
2396,Chocolates & Candies,Kelloggs Chocos Fills Double Chocolaty,185.0,10.0,5,165.0,250,FALSE,250
2397,Chocolates & Candies,Organic India Apple Cider Vinegar,595.0,9.0,2,536.0,500,FALSE,500
2398,Chocolates & Candies,Masala Oats Masala & Coriander ,195.0,9.0,5,176.0,500,FALSE,500
2399,Chocolates & Candies,Ching's Secret  Noodles - Pad Thai Lemongras,200.0,0.0,5,200.0,130,FALSE,130
2400,Chocolates & Candies,Bagrrys Fruit and Nut Muesli with Cranberries,499.0,0.0,5,499.0,750,FALSE,750
2401,Chocolates & Candies,Kitchens Of India Yellow Dal Tadka,110.0,30.0,6,77.0,285,FALSE,285
2402,Chocolates & Candies,Soulfull Vanilla Fills - Ragi Bites,169.0,5.0,6,160.0,250,FALSE,250
2403,Chocolates & Candies,Pantai Teriyaki Sauce with Garlic,325.0,15.0,6,276.0,200,FALSE,200
2404,Chocolates & Candies,Whiskas Adult Pocket Tuna Cat Food,410.0,0.0,1,410.0,1200,FALSE,1
2405,Chocolates & Candies,Kitchens Of India Chicken Darbari ,200.0,30.0,4,140.0,285,FALSE,285
2406,Chocolates & Candies,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,299.0,10.0,6,269.0,400,FALSE,400
2407,Chocolates & Candies,Smith & Jones Red Pasta Sauce Mix,40.0,0.0,6,40.0,46,FALSE,46
2408,Chocolates & Candies,Kellogg's Muesli Nuts Delight,425.0,9.0,3,383.0,750,FALSE,750
2409,Chocolates & Candies,Kitchens of India Dal Bukhara Gravy Mix,110.0,30.0,6,77.0,285,FALSE,285
2410,Chocolates & Candies,The Whole Truth Peanut Butter - Sweetened & Crunchy,215.0,20.0,6,172.0,325,FALSE,325
2411,Chocolates & Candies,Remia Mayonnaise,230.0,0.0,6,230.0,241,FALSE,241
2412,Chocolates & Candies,Ching's Secret Green Chilli Sauce,105.0,0.0,6,105.0,425,FALSE,425
2413,Chocolates & Candies,Bagrrys Fruit N Fibre Muesli - Strawberry,595.0,0.0,1,595.0,1000,FALSE,1
2414,Chocolates & Candies,Ching's Secret Tomato Oats Instant Soup,15.0,0.0,3,15.0,20,FALSE,20
2415,Chocolates & Candies,Kellogg's Special K Original Corn Flakes,140.0,5.0,1,133.0,290,FALSE,290
2416,Chocolates & Candies,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,280.0,50.0,5,140.0,175,FALSE,175
2417,Chocolates & Candies,Tong Garden Wasabi Green Peas,175.0,4.0,6,167.0,150,FALSE,150
2418,Chocolates & Candies,Ching's Secret Red Chilli Sauce,105.0,0.0,4,105.0,440,FALSE,440
2419,Chocolates & Candies,Ching's Instant Hot and Sour Soup,55.0,0.0,5,55.0,55,FALSE,55
2420,Chocolates & Candies,Ching's Secret Noodles - Pad Thai Original,200.0,0.0,6,200.0,130,FALSE,130
2421,Chocolates & Candies,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,55.0,30.0,5,38.0,80,FALSE,80
2422,Chocolates & Candies,Del Monte Black Sliced Olives,250.0,0.0,1,250.0,450,FALSE,450
2423,Chocolates & Candies,Kitchens Of India Murgh Methi,220.0,30.0,5,154.0,285,FALSE,285
